time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-13T09:49:30.368Z,62.5483,-149.3296,11.3,1.1,ml,,,,0.46,ak,ak0196444mjw,2019-05-13T09:53:50.600Z,"47km ENE of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T09:46:14.516Z,59.9196,-152.2676,66.1,1.9,ml,,,,0.73,ak,ak0196443xs1,2019-05-13T09:52:09.532Z,"29km WNW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-05-13T09:40:45.295Z,66.2156,-157.2031,0,1.4,ml,,,,0.98,ak,ak0196442q7v,2019-05-13T09:47:47.964Z,"78km S of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-13T09:34:21.370Z,33.4916667,-116.7908333,4.89,0.26,ml,26,36,0.02213,0.11,ci,ci38591800,2019-05-14T20:56:59.826Z,"9km NE of Aguanga, CA",earthquake,0.14,0.47,0.074,7,reviewed,ci,ci
2019-05-13T09:31:43.707Z,66.2848,-157.2214,9.4,1.3,ml,,,,0.35,ak,ak0196440soy,2019-05-13T09:34:14.187Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T09:27:34.530Z,37.5444984,-118.8743362,6.37,2.16,md,28,108,0.05794,0.04,nc,nc73181030,2019-05-13T10:39:04.037Z,"14km SE of Mammoth Lakes, CA",earthquake,0.23,0.7,0.18,20,automatic,nc,nc
2019-05-13T09:25:51.055Z,37.1382,-116.4879,8.3,0.4,ml,12,219.36,0.115,0.1698,nn,nn00684703,2019-05-13T23:51:16.328Z,"35km NE of Beatty, Nevada",earthquake,,5,0.6,7,reviewed,nn,nn
2019-05-13T09:24:00.370Z,35.7648333,-80.5711667,0.81,2.05,md,12,84,0.5304,0.29,se,se60083223,2019-05-14T16:10:58.267Z,"8km NW of Franklin, North Carolina",earthquake,0.72,4.89,0.071,10,reviewed,se,se
2019-05-13T09:22:34.125Z,37.1997,-117.5602,13.3,0.5,ml,9,160.66,0.076,0.2389,nn,nn00684644,2019-05-13T19:07:36.677Z,"63km SSW of Goldfield, Nevada",earthquake,,2.6,0.15,7,reviewed,nn,nn
2019-05-13T09:17:22.660Z,35.7733333,-80.561,12.77,1.7,md,10,84,0.5372,0.3,se,se60083228,2019-05-14T13:07:13.460Z,"8km NW of Franklin, North Carolina",earthquake,0.81,2.52,0.083,9,reviewed,se,se
2019-05-13T09:08:57.765Z,60.6426,-152.0738,93.4,1.9,ml,,,,0.64,ak,ak019643vwbq,2019-05-13T09:34:13.784Z,"40km ENE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-13T09:06:36.830Z,38.3564987,-122.4055023,7.61,2.16,md,20,61,0.04308,0.13,nc,nc73181025,2019-05-14T01:17:48.780Z,"6km SW of Yountville, CA",earthquake,0.29,0.7,0.09,16,automatic,nc,nc
2019-05-13T08:54:31.560Z,60.1513,-141.0875,0,1.1,ml,,,,0.91,ak,ak019643k9m8,2019-05-13T08:56:43.937Z,"75km E of Cape Yakataga, Alaska",earthquake,,40.1,,,automatic,ak,ak
2019-05-13T08:54:28.080Z,66.2988,-157.4464,0,1.9,ml,,,,0.95,ak,ak019643k9bl,2019-05-13T08:58:24.669Z,"72km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-13T08:54:01.416Z,37.1233,-117.4438,10.2,-0.1,ml,5,167.63,0.195,0.2528,nn,nn00684702,2019-05-13T23:26:40.161Z,"65km WNW of Beatty, Nevada",earthquake,,10.3,0.09,3,reviewed,nn,nn
2019-05-13T08:49:18.912Z,37.1285,-117.0374,11.4,-0.1,ml,7,262.64,0.148,0.1661,nn,nn00684701,2019-05-13T23:20:29.269Z,"34km NW of Beatty, Nevada",earthquake,,7.5,0.75,5,reviewed,nn,nn
2019-05-13T08:43:53.260Z,19.2243328,-155.405838,32.55,1.99,md,46,155,0.01529,0.12,hv,hv70949826,2019-05-13T08:47:16.980Z,"8km ENE of Pahala, Hawaii",earthquake,0.58,0.76,0.16,19,automatic,hv,hv
2019-05-13T08:42:31.710Z,66.2202,-157.1715,0,1.3,ml,,,,0.37,ak,ak019643hp1f,2019-05-13T08:47:01.313Z,"77km S of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-13T08:24:22.281Z,39.3456,-120.0217,6.2,0.5,ml,10,98.48,0.054,0.154,nn,nn00684700,2019-05-13T23:17:21.890Z,"11km NNW of Incline Village, Nevada",earthquake,,2,0.34,4,reviewed,nn,nn
2019-05-13T08:19:05.769Z,69.5216,-144.3055,0.2,1.6,ml,,,,0.73,ak,ak019643cpkg,2019-05-13T08:25:36.333Z,"72km SSW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-05-13T08:18:02.368Z,-22.1206,-175.6017,10,4.7,mb,,88,6.117,1.04,us,us70003k9v,2019-05-13T10:00:38.040Z,"110km SSW of Vaini, Tonga",earthquake,10.3,1.9,0.06,84,reviewed,us,us
2019-05-13T08:08:03.676Z,66.0229,-142.8782,0,1.4,ml,,,,1.05,ak,ak019643acj6,2019-05-13T08:14:43.445Z,"58km ENE of Circle, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T08:05:48.560Z,36.075,-117.6386667,2.5,0.71,ml,13,87,0.114,0.11,ci,ci38591776,2019-05-13T13:28:45.054Z,"28km E of Coso Junction, CA",earthquake,0.31,1.49,0.078,5,reviewed,ci,ci
2019-05-13T08:00:21.537Z,60.8687,-149.298,19.8,1.1,ml,,,,0.54,ak,ak0196438o6h,2019-05-13T08:05:10.294Z,"35km WNW of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T07:57:20.045Z,60.0679,-141.5364,0,1.6,ml,,,,0.81,ak,ak019642zgex,2019-05-13T16:55:07.902Z,"49km E of Cape Yakataga, Alaska",ice quake,,0.4,,,automatic,ak,ak
2019-05-13T07:52:49.676Z,58.2711,-142.6189,36.5,2.3,ml,,,,0.83,ak,ak019642yfxz,2019-05-13T07:59:07.999Z,"200km S of Cape Yakataga, Alaska",earthquake,,22.4,,,automatic,ak,ak
2019-05-13T07:49:44.340Z,36.279,-97.5022,5.49,2.9,mb_lg,,27,0.214,0.2,us,us70003k8v,2019-05-13T20:20:04.819Z,"19km W of Perry, Oklahoma",earthquake,0.8,3.3,0.055,85,reviewed,us,us
2019-05-13T07:47:43.064Z,53.8193,-163.341,24.8,3.8,ml,,,,0.69,ak,ak019642xcrr,2019-05-13T16:53:26.964Z,"114km S of False Pass, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2019-05-13T07:47:24.298Z,65.0802,-148.902,11.6,1.5,ml,,,,0.56,ak,ak019642xbfj,2019-05-13T07:53:46.004Z,"49km WNW of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-13T07:42:25.100Z,36.0771667,-117.634,3.52,0.83,ml,12,160,0.1183,0.1,ci,ci38591760,2019-05-13T13:28:44.693Z,"28km E of Coso Junction, CA",earthquake,0.31,0.94,0.125,8,reviewed,ci,ci
2019-05-13T07:34:38.840Z,37.6266667,-118.9183333,0.25,1.27,md,19,53,0.01473,0.05,nc,nc73181015,2019-05-13T23:57:04.871Z,"6km ESE of Mammoth Lakes, CA",earthquake,0.21,0.37,0.229,16,reviewed,nc,nc
2019-05-13T07:33:17.983Z,63.2965,-151.7839,7.3,1.1,ml,,,,0.65,ak,ak019642uaxi,2019-05-13T07:37:10.718Z,"137km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-13T07:26:50.910Z,18.1825,-67.3876,4,2.35,md,6,279,0.3019,0.37,pr,pr2019133003,2019-05-13T12:21:48.200Z,"21km SW of Stella, Puerto Rico",earthquake,3.83,6.37,0.27,6,reviewed,pr,pr
2019-05-13T07:24:20.450Z,18.3383,-66.1683,55,2.6,md,11,198,0.0896,0.17,pr,pr2019133002,2019-05-13T20:09:11.507Z,"6km S of Bayamon, Puerto Rico",earthquake,0.84,0.74,0.29,11,reviewed,pr,pr
2019-05-13T07:20:08.664Z,65.1451,-150.2441,25.8,1.1,ml,,,,1.01,ak,ak019642rhwl,2019-05-13T07:25:57.777Z,"24km NE of Manley Hot Springs, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-05-13T07:15:56.625Z,39.3465,-120.0221,5.1,0.6,ml,9,98.8,0.055,0.1804,nn,nn00684699,2019-05-13T23:01:57.002Z,"11km NNW of Incline Village, Nevada",earthquake,,2.7,0.38,5,reviewed,nn,nn
2019-05-13T07:10:28.567Z,-12.1885,-74.8297,54.13,5.2,mb,,85,1.978,1.25,us,us70003k8m,2019-05-13T18:46:59.398Z,"24km NNE of Pampas, Peru",earthquake,7.2,6,0.029,388,reviewed,us,us
2019-05-13T07:06:19.470Z,45.7251667,-112.111,4.88,0.93,ml,7,157,0.257,0.11,mb,mb80343599,2019-05-13T14:12:20.890Z,"16km S of Whitehall, Montana",earthquake,0.52,8.18,0.246,3,reviewed,mb,mb
2019-05-13T07:05:16.060Z,51.8263333,-178.7435,6.55,0.36,ml,5,285,0.02346,0.1,av,av61996216,2019-05-14T20:42:10.130Z,"41km W of Tanaga Volcano, Alaska",earthquake,0.72,0.93,0.248,5,reviewed,av,av
2019-05-13T06:46:22.550Z,38.8226662,-122.8551636,2.05,0.57,md,11,114,0.005051,0.05,nc,nc73181005,2019-05-13T08:51:04.429Z,"10km WNW of The Geysers, CA",earthquake,0.4,0.76,,1,automatic,nc,nc
2019-05-13T06:41:08.000Z,44.7345,-111.1501667,12.43,0.19,md,10,86,0.03663,0.1,uu,uu60324672,2019-05-13T14:53:34.220Z,"8km NNW of West Yellowstone, Montana",earthquake,0.46,1.16,0.216,6,reviewed,uu,uu
2019-05-13T06:36:00.116Z,36.8355,-115.9288,10.9,-0.3,ml,10,211.57,0.028,0.1544,nn,nn00684698,2019-05-13T22:55:44.739Z,"69km N of Pahrump, Nevada",earthquake,,1.5,0.12,6,reviewed,nn,nn
2019-05-13T06:35:18.940Z,38.8358345,-122.7956696,4.8,0.56,md,6,196,0.0254,0.03,nc,nc73181000,2019-05-13T08:24:03.274Z,"6km WNW of Cobb, CA",earthquake,1.71,2.06,,1,automatic,nc,nc
2019-05-13T06:33:14.220Z,19.3250008,-155.2683258,29.76,2,md,53,92,0.03272,0.12,hv,hv70949656,2019-05-13T06:36:44.890Z,"12km SSW of Volcano, Hawaii",earthquake,0.46,0.61,0.2,42,automatic,hv,hv
2019-05-13T06:32:34.700Z,33.9601667,-117.505,7.06,0.92,ml,15,72,0.06464,0.1,ci,ci38591736,2019-05-13T13:29:00.654Z,"3km WSW of Pedley, CA",earthquake,0.21,0.67,0.346,14,reviewed,ci,ci
2019-05-13T06:31:07.730Z,38.2068333,-112.3261667,10.95,0.63,md,9,244,0.2571,0.14,uu,uu60324667,2019-05-13T17:04:31.650Z,"9km WSW of Junction, Utah",earthquake,1.27,3.58,0.615,2,reviewed,uu,uu
2019-05-13T06:30:10.924Z,37.2954,-117.491,3.4,0.8,ml,11,118.65,0.138,0.1394,nn,nn00684641,2019-05-13T18:55:11.808Z,"51km SSW of Goldfield, Nevada",earthquake,,2.5,0.31,6,reviewed,nn,nn
2019-05-13T06:24:43.699Z,38.4825,-118.3767,3.7,0.5,ml,5,143.94,0.057,0.1214,nn,nn00684697,2019-05-13T22:46:28.629Z,"22km ESE of Hawthorne, Nevada",earthquake,,8,0.07,2,reviewed,nn,nn
2019-05-13T06:23:00.995Z,63.3896,-149.7847,104.7,2.2,ml,,,,0.64,ak,ak0196426oty,2019-05-13T06:31:26.099Z,"41km W of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-13T06:16:49.200Z,38.1783333,-112.3186667,8.05,1.91,ml,17,147,0.3355,0.17,uu,uu60324662,2019-05-13T16:09:04.190Z,"10km SW of Junction, Utah",earthquake,0.71,0.99,0.251,6,reviewed,uu,uu
2019-05-13T06:11:03.100Z,37.3718333,-118.7786667,12.54,1.12,md,21,148,0.1726,0.04,nc,nc73180985,2019-05-13T23:31:04.904Z,"17km WSW of Round Valley, CA",earthquake,0.31,1.41,0.228,17,reviewed,nc,nc
2019-05-13T06:06:42.410Z,33.7035,-116.7203333,16.74,0.72,ml,23,53,0.009214,0.16,ci,ci38591728,2019-05-13T13:29:21.398Z,"4km S of Idyllwild, CA",earthquake,0.33,0.54,0.12,17,reviewed,ci,ci
2019-05-13T06:01:36.716Z,61.3545,-149.9973,38.8,0.8,ml,,,,0.56,ak,ak01964221uv,2019-05-13T06:06:50.244Z,"16km NNW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-05-13T05:56:45.590Z,38.8224983,-122.8560028,1.3,1.34,md,20,68,0.005085,0.07,nc,nc73180975,2019-05-13T06:41:02.722Z,"10km WNW of The Geysers, CA",earthquake,0.22,0.39,0.05,4,automatic,nc,nc
2019-05-13T05:55:23.330Z,33.3973333,-116.4193333,13.15,0.5,ml,18,137,0.1288,0.18,ci,ci38591720,2019-05-13T13:29:35.398Z,"16km NNW of Borrego Springs, CA",earthquake,0.47,1.31,0.151,9,reviewed,ci,ci
2019-05-13T05:54:50.852Z,61.7763,-154.0682,13.5,0.9,ml,,,,0.42,ak,ak019641s0al,2019-05-13T05:58:28.030Z,"153km SSE of McGrath, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-13T05:39:22.110Z,37.3019,-117.4934,4.1,1.4,ml,20,78.81,0.14,0.1838,nn,nn00684637,2019-05-13T18:39:39.827Z,"50km SSW of Goldfield, Nevada",earthquake,,2.2,0.13,13,reviewed,nn,nn
2019-05-13T05:37:32.161Z,60.216,-151.686,71.6,1.4,ml,,,,0.47,ak,ak019641obog,2019-05-13T05:40:44.353Z,"27km SW of Cohoe, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-05-13T05:27:54.350Z,33.6396667,-116.6981667,12.95,0.2,ml,24,51,0.03554,0.12,ci,ci38591704,2019-05-14T20:51:42.992Z,"10km NNW of Anza, CA",earthquake,0.18,0.39,0.11,3,reviewed,ci,ci
2019-05-13T05:22:48.600Z,44.4671667,-111.2183333,18.89,0.87,md,12,164,0.1621,0.17,uu,uu60324657,2019-05-13T15:32:05.160Z,"23km SSW of West Yellowstone, Montana",earthquake,1.37,1.98,0.397,7,reviewed,uu,uu
2019-05-13T05:11:23.110Z,18.6893,-64.2523,54,2.79,md,7,346,1.6877,0.21,pr,pr2019133001,2019-05-13T08:20:55.120Z,"48km NE of Road Town, British Virgin Islands",earthquake,4.39,13.14,0.12,6,reviewed,pr,pr
2019-05-13T05:08:33.638Z,37.5007,-116.2976,14.8,0.4,ml,8,300.54,0.235,0.0851,nn,nn00684695,2019-05-13T22:37:14.764Z,"76km S of Warm Springs, Nevada",earthquake,,9.1,0.74,4,reviewed,nn,nn
2019-05-13T05:08:25.390Z,36.12,-117.667,2.86,0.75,ml,19,90,0.07236,0.12,ci,ci38591696,2019-05-13T21:17:27.941Z,"27km ENE of Coso Junction, CA",earthquake,0.19,0.71,0.18,8,reviewed,ci,ci
2019-05-13T05:01:47.595Z,30.5677,143.6087,10,5,mb,,144,3.678,0.75,us,us70003k7k,2019-05-13T05:15:35.040Z,"Izu Islands, Japan region",earthquake,8.9,1.9,0.09,39,reviewed,us,us
2019-05-13T04:46:02.606Z,62.0677,-150.5055,51.5,1.4,ml,,,,0.43,ak,ak0196414r8k,2019-05-13T04:48:53.823Z,"35km WSW of Y, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-05-13T04:45:21.540Z,34.024,-116.6935,17.18,0.89,ml,50,81,0.04051,0.13,ci,ci38591672,2019-05-14T20:46:36.252Z,"11km WSW of Morongo Valley, CA",earthquake,0.14,0.33,0.179,17,reviewed,ci,ci
2019-05-13T04:35:17.645Z,66.3018,-157.2215,0.9,1.4,ml,,,,0.6,ak,ak0196412fiu,2019-05-13T04:40:11.746Z,"69km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T04:29:01.800Z,48.5878333333333,-123.0365,15.98,0.36,md,8,105,,0.31,uw,uw61522592,2019-05-13T17:08:07.190Z,"6km NNW of Friday Harbor, Washington",earthquake,0.93,1.56,0.177165419522826,5,reviewed,uw,uw
2019-05-13T04:25:38.221Z,59.387,-138.1201,0,1.5,ml,,,,0.68,ak,ak0196410by6,2019-05-13T04:29:18.994Z,"92km E of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T04:14:33.430Z,33.37,-116.921,5.1,0.33,ml,10,79,0.0515,0.21,ci,ci38591664,2019-05-13T13:30:19.941Z,"6km WNW of Palomar Observatory, CA",earthquake,0.78,0.78,0.067,4,reviewed,ci,ci
2019-05-13T04:13:03.466Z,65.1441,-164.5861,14,1.9,ml,,,,0.79,ak,ak019640xooa,2019-05-13T04:17:36.367Z,"81km NNE of Nome, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-13T04:12:48.688Z,66.2981,-157.1859,7.8,1.2,ml,,,,1.07,ak,ak019640xkg4,2019-05-13T04:15:55.424Z,"69km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-13T04:12:42.626Z,36.7579,-115.7447,14.5,0.4,ml,28,142.82,0.164,0.1906,nn,nn00684636,2019-05-13T18:27:12.369Z,"64km NNE of Pahrump, Nevada",earthquake,,2,0.28,13,reviewed,nn,nn
2019-05-13T04:10:27.920Z,33.2733333,-116.7881667,11.46,1.23,ml,69,21,0.04466,0.17,ci,ci38591656,2019-05-14T20:36:53.930Z,"4km NNW of Lake Henshaw, CA",earthquake,0.14,0.4,0.188,33,reviewed,ci,ci
2019-05-13T04:07:22.200Z,38.8258324,-122.8544998,2.01,0.45,md,12,88,0.002522,0.04,nc,nc73180970,2019-05-13T06:13:03.566Z,"10km WNW of The Geysers, CA",earthquake,0.36,0.6,0.13,2,automatic,nc,nc
2019-05-13T03:59:43.228Z,5.6594,125.7217,146.68,4.5,mb,,107,1.408,0.82,us,us70003k75,2019-05-13T21:02:59.270Z,"25km ESE of Kalbay, Philippines",earthquake,6.9,7.4,0.068,64,reviewed,us,us
2019-05-13T03:51:48.860Z,37.1613333,-121.5636667,3.26,1.22,md,32,79,0.0502,0.06,nc,nc73180960,2019-05-14T02:48:02.987Z,"9km ENE of Morgan Hill, CA",earthquake,0.2,0.53,0.118,27,reviewed,nc,nc
2019-05-13T03:50:34.740Z,51.7916667,-178.8081667,7.27,0.04,ml,5,116,0.02762,0.06,av,av61996116,2019-05-14T19:09:00.630Z,"47km WSW of Tanaga Volcano, Alaska",earthquake,0.48,0.64,0.223,5,reviewed,av,av
2019-05-13T03:50:28.940Z,36.121,-117.6671667,2.8,1.14,ml,15,92,0.07136,0.11,ci,ci38591640,2019-05-13T13:30:36.133Z,"27km ENE of Coso Junction, CA",earthquake,0.29,1.19,0.135,16,reviewed,ci,ci
2019-05-13T03:48:05.703Z,60.146,-150.1404,38.3,2,ml,,,,0.82,ak,ak019640jr9u,2019-05-13T03:52:19.634Z,"39km W of Seward, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-05-13T03:47:50.924Z,63.0115,-150.9919,123.1,2.8,ml,,,,0.55,ak,ak019640jmzi,2019-05-13T03:55:41.154Z,"88km NNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-13T03:39:59.340Z,12.9221,-85.6405,10,4.2,ml,,207,0.47,0.51,us,us70003kme,2019-05-13T20:54:40.040Z,"17km N of Muy Muy, Nicaragua",earthquake,3.7,2,0.097,14,reviewed,us,us
2019-05-13T03:36:52.080Z,33.144,-116.4945,10.77,0.72,ml,27,59,0.1069,0.21,ci,ci38591632,2019-05-13T13:30:53.109Z,"12km NE of Julian, CA",earthquake,0.36,0.62,0.228,9,reviewed,ci,ci
2019-05-13T03:31:20.244Z,37.306,-117.4934,0.6,1.6,ml,22,78.12,0.142,0.2031,nn,nn00684631,2019-05-13T17:53:20.866Z,"50km SSW of Goldfield, Nevada",earthquake,,3,0.39,12,reviewed,nn,nn
2019-05-13T03:29:16.940Z,37.6086667,-118.8713333,1.35,0.3,md,8,152,0.01227,0.1,nc,nc73180955,2019-05-13T19:13:02.671Z,"10km ESE of Mammoth Lakes, CA",earthquake,0.42,1.15,0.331,8,reviewed,nc,nc
2019-05-13T03:23:27.720Z,36.1211667,-117.6703333,2.56,2.92,ml,36,38,0.0712,0.15,ci,ci38591624,2019-05-14T20:15:45.250Z,"26km ENE of Coso Junction, CA",earthquake,0.16,0.37,0.143,112,reviewed,ci,ci
2019-05-13T03:21:10.230Z,36.637,-121.3031667,6.34,0.94,md,15,96,0.02767,0.1,nc,nc73180945,2019-05-14T01:55:03.662Z,"17km S of Tres Pinos, CA",earthquake,0.28,0.48,0.306,16,reviewed,nc,nc
2019-05-13T03:20:28.785Z,-4.0346,142.2505,130.03,4.7,mb,,69,5.478,0.79,us,us70003k6v,2019-05-13T03:39:27.040Z,"69km WNW of Ambunti, Papua New Guinea",earthquake,9.7,7.4,0.046,142,reviewed,us,us
2019-05-13T03:13:23.970Z,46.223,-119.6505,14.87,0.81,ml,10,198,,0.05,uw,uw61522582,2019-05-13T23:00:00.210Z,"9km E of Prosser, Washington",earthquake,0.5,0.83,0.20157257402329,7,reviewed,uw,uw
2019-05-13T03:07:39.394Z,60.2506,-140.9137,14.8,1.4,ml,,,,0.43,ak,ak019640b1kt,2019-05-13T03:10:50.011Z,"86km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-13T03:07:00.893Z,60.4908,-147.3006,10,1.6,ml,,,,0.5,ak,ak019640atxb,2019-05-13T16:44:43.080Z,"81km ESE of Whittier, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-13T03:03:01.899Z,37.9874,-118.3971,12.5,0.4,ml,6,219.28,0.15,0.2084,nn,nn00684693,2019-05-13T22:15:42.910Z,"62km SSE of Hawthorne, Nevada",earthquake,,13.6,0,1,reviewed,nn,nn
2019-05-13T02:58:48.407Z,25.6094,141.4328,84.44,4.5,mb,,125,1.626,0.73,us,us70003k6n,2019-05-13T03:42:51.040Z,"92km N of Iwo Jima, Japan",earthquake,12,7.3,0.053,104,reviewed,us,us
2019-05-13T02:58:05.759Z,61.0664,-152.3835,114.8,1.8,ml,,,,0.68,ak,ak0196400gv3,2019-05-13T03:02:57.520Z,"67km NNE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-13T02:55:17.810Z,33.4601667,-116.7226667,11.27,0.77,ml,31,89,0.05605,0.2,ci,ci38591600,2019-05-13T13:32:45.710Z,"12km SSW of Anza, CA",earthquake,0.3,0.68,0.212,26,reviewed,ci,ci
2019-05-13T02:49:53.748Z,58.3424,-133.6703,17.4,1.4,ml,,,,0.86,ak,ak01963zyn4s,2019-05-13T02:56:15.802Z,"44km E of Juneau, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-05-13T02:40:29.800Z,38.8139992,-122.8215027,1.72,0.69,md,9,95,0.007887,0.04,nc,nc73180935,2019-05-13T04:12:02.829Z,"7km NW of The Geysers, CA",earthquake,0.36,0.78,0.25,2,automatic,nc,nc
2019-05-13T02:39:51.840Z,37.5718333,-118.8531667,0.05,0.42,md,5,264,0.02637,0.04,nc,nc73180940,2019-05-13T19:05:37.304Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.65,31.61,0.241,5,reviewed,nc,nc
2019-05-13T02:38:51.340Z,44.5531667,-114.252,5.97,1.21,ml,7,178,0.229,0.12,mb,mb80343624,2019-05-13T15:13:36.800Z,"5km NNW of Challis, Idaho",earthquake,1.41,2.63,0.323,5,reviewed,mb,mb
2019-05-13T02:36:53.710Z,33.5138333,-116.4508333,8.85,0.22,ml,15,108,0.02306,0.11,ci,ci38591576,2019-05-14T19:10:43.813Z,"21km SW of La Quinta, CA",earthquake,0.28,0.43,0.234,3,reviewed,ci,ci
2019-05-13T02:30:24.070Z,44.5693333,-114.29,8.74,1.67,ml,9,109,0.259,0.18,mb,mb80343584,2019-05-13T14:28:13.410Z,"8km NNW of Challis, Idaho",earthquake,0.89,1.69,0.349,6,reviewed,mb,mb
2019-05-13T02:28:00.950Z,34.2173333,-116.4376667,5.4,1.04,ml,18,91,0.03348,0.16,ci,ci38591560,2019-05-13T13:32:51.630Z,"12km N of Yucca Valley, CA",earthquake,0.34,0.77,0.192,20,reviewed,ci,ci
2019-05-13T02:26:09.330Z,44.5115,-111.1623333,14.82,0.3,md,9,162,0.1041,0.2,uu,uu60324652,2019-05-13T20:28:04.890Z,"17km SSW of West Yellowstone, Montana",earthquake,0.77,2.09,0.52,5,reviewed,uu,uu
2019-05-13T02:23:19.110Z,44.574,-114.2771667,6.22,1.57,ml,9,109,0.256,0.25,mb,mb80343619,2019-05-13T15:03:47.530Z,"8km NNW of Challis, Idaho",earthquake,1.05,2.52,0.325,6,reviewed,mb,mb
2019-05-13T02:21:18.930Z,44.5585,-114.2716667,10.35,2.54,ml,14,54,0.242,0.18,mb,mb80343569,2019-05-13T14:02:24.800Z,"6km NNW of Challis, Idaho",earthquake,0.87,1.47,0.331,15,reviewed,mb,mb
2019-05-13T02:18:38.300Z,33.9816667,-116.3515,4.74,2.35,ml,80,41,0.06274,0.14,ci,ci38591544,2019-05-14T18:48:16.810Z,"14km E of Desert Hot Springs, CA",earthquake,0.1,0.3,0.155,106,reviewed,ci,ci
2019-05-13T02:11:17.830Z,44.5773333,-114.2726667,6.26,2.16,ml,7,96,0.257,0.14,mb,mb80343564,2019-05-13T14:43:41.510Z,"8km NNW of Challis, Idaho",earthquake,0.79,1.75,0.419,6,reviewed,mb,mb
2019-05-13T02:11:05.051Z,-32.8503,-178.839,35,5.1,mb,,85,5.249,0.76,us,us70003k6k,2019-05-13T03:02:08.040Z,"157km S of L'Esperance Rock, New Zealand",earthquake,12.9,1.9,0.106,29,reviewed,us,us
2019-05-13T02:08:12.471Z,38.3586,-118.1988,7.6,0.2,ml,5,221.4,0.082,0.119,nn,nn00684627,2019-05-13T17:28:29.485Z,"41km ESE of Hawthorne, Nevada",earthquake,,3.3,0.24,2,reviewed,nn,nn
2019-05-13T02:08:11.430Z,36.118,-117.6671667,0.87,0.65,ml,16,76,0.07435,0.12,ci,ci38591528,2019-05-13T21:26:31.950Z,"26km ENE of Coso Junction, CA",earthquake,0.2,0.33,0.091,8,reviewed,ci,ci
2019-05-13T02:03:39.783Z,60.0072,-139.5202,0,1.8,ml,,,,0.9,ak,ak01963zor5x,2019-05-13T16:40:51.352Z,"52km NNE of Yakutat, Alaska",ice quake,,0.3,,,automatic,ak,ak
2019-05-13T01:58:14.887Z,69.7037,-145.1311,22.1,1.8,ml,,,,1.02,ak,ak01963zf1q5,2019-05-13T02:11:35.572Z,"74km SW of Kaktovik, Alaska",earthquake,,3.9,,,automatic,ak,ak
2019-05-13T01:57:09.040Z,38.8146667,-122.8359985,1.59,0.56,md,7,166,0.007869,0.03,nc,nc73180920,2019-05-13T03:07:02.435Z,"8km WNW of The Geysers, CA",earthquake,0.62,1.07,,1,automatic,nc,nc
2019-05-13T01:51:00.970Z,61.3085,-147.2782,16.2,1.6,ml,,,,0.77,ak,ak01963zdiw2,2019-05-13T01:55:59.903Z,"53km WNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-13T01:50:17.770Z,38.7861671,-122.757164,-0.03,0.6,md,8,176,0.01624,0.03,nc,nc73180915,2019-05-13T02:41:04.283Z,"1km N of The Geysers, CA",earthquake,0.69,1.01,0.24,3,automatic,nc,nc
